Date,AAPL,GOOGL,JPM,MSFT,XOM
2020-01-21,76.24017333984375,73.46110534667969,115.60031127929688,157.38775634765625,50.46770477294922
2020-01-22,76.5123062133789,73.5413818359375,115.46514129638672,156.6315155029297,50.17646026611328
2020-01-23,76.88079071044922,73.58202362060547,115.34687805175781,157.59568786621094,49.86280822753906
2020-01-24,76.65921783447266,72.6641845703125,112.4830551147461,156.00770568847656,49.526756286621094
2020-01-27,74.40504455566406,70.95730590820312,111.53688049316406,153.39869689941406,48.34683609008789
2020-01-28,76.50989532470703,71.88756561279297,113.56436920166016,156.40472412109375,48.279640197753906
2020-01-29,78.1114273071289,72.19483184814453,113.3954086303711,158.84347534179688,47.87636947631836
2020-01-30,77.99825286865234,72.07341003417969,114.7977523803711,163.32406616210938,48.38417434692383
2020-01-31,74.5399169921875,71.00934600830078,111.81568145751953,160.91360473632812,46.390262603759766
2020-02-03,74.33518981933594,73.47844696044922,112.66888427734375,164.8365020751953,45.35223388671875
2020-02-04,76.78926086425781,71.63528442382812,114.29086303710938,170.2623291015625,44.7846794128418
2020-02-05,77.41541290283203,71.6670150756836,116.23388671875,170.0543670654297,46.84580612182617
2020-02-06,78.3209457397461,73.14986419677734,116.25079345703125,173.5802764892578,46.21103286743164
2020-02-07,77.25636291503906,73.30548095703125,115.87906646728516,173.82601928710938,45.90485382080078
2020-02-10,77.62329864501953,74.7699966430664,116.36058807373047,178.372802734375,45.42005157470703
2020-02-11,77.15499114990234,74.83938598632812,116.58026885986328,174.34593200683594,45.85182189941406
2020-02-12,78.98724365234375,75.26412963867188,116.58026885986328,174.60118103027344,46.412384033203125
2020-02-13,78.42475128173828,75.00442504882812,116.4788818359375,173.65591430664062,46.15483093261719
2020-02-14,78.4440689086914,75.2690658569336,116.12406921386719,175.2061004638672,45.94273376464844
2020-02-18,77.00772094726562,75.30426788330078,114.58655548095703,176.9832305908203,45.35944747924805
2020-02-19,78.12301635742188,75.57337188720703,116.1494140625,177.5139923095703,45.7078971862793
2020-02-20,77.3215560913086,75.18283081054688,116.1494140625,174.80319213867188,45.34429931640625
2020-02-21,75.57135009765625,73.52106475830078,114.73015594482422,169.2771759033203,44.79131317138672
2020-02-24,71.98167419433594,70.3690185546875,111.64671325683594,161.9787139892578,42.693023681640625
2020-02-25,69.54353332519531,68.70675659179688,106.66249084472656,159.30575561523438,41.05681228637695
2020-02-26,70.64675903320312,68.91242980957031,106.98351287841797,161.29623413085938,40.15538024902344
2020-02-27,66.02869415283203,65.16961669921875,102.531494140625,149.9314727783203,37.73895263671875
2020-02-28,65.99006652832031,66.37394714355469,98.0879135131836,153.56175231933594,38.96609115600586
2020-03-02,72.13379669189453,68.70675659179688,102.65821075439453,163.77963256835938,40.81440734863281
2020-03-03,69.84288024902344,66.29812622070312,98.80599212646484,155.93141174316406,38.860042572021484
